user_name,description,user_location,text,language,hashtags,media_url,place,date,time
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",VAGANT in tow of MULTRATUG 7 after float-off from KANG SHENG KOU. #oudkerkagencies @multraship https://t.co/JdelW29p6Q,en,oudkerkagencies,https://pbs.twimg.com/media/DT5renUXkAAjS-L.jpg,,43119,0.488414352
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",RT @minlnv: Reactie minister Schouten op verbod @Europarl_NL op #pulsvisserij: https://t.co/2f3OF3LwPZ,nl,pulsvisserij,https://pbs.twimg.com/media/DTqofgeX0AABaQr.png,,43116,0.838912037
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland","Back in time: 14-01-1980, TAKLIFT 1 with the SOPHIA WESTON wreck at Hansweert. https://t.co/8HtrjRvoEt",en,,https://pbs.twimg.com/media/DTfWCqPWkAEELcN.jpg,,43114,0.374675926
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",On the slipway https://t.co/hblm35qi6I,en,,https://pbs.twimg.com/media/DSnaIorX4AEmcIs.jpg,,43103,0.512962963
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",Yokohama fun; moving fenders for an STS operation https://t.co/659Lw7YUon,en,,https://pbs.twimg.com/media/DSSf3qCX4AA48dd.jpg,,43099,0.452569444
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland","Taxi service, delivering the pilot to the SCALI DEL TEATRO at the Vopak terminal. https://t.co/F5AFfrThmL",en,,https://pbs.twimg.com/media/DSO4htLW4AA2_T5.jpg,,43098,0.750659722
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",Another flashback; 17/12/1974 bulkcarrier ARENAL aground near Dishoek. https://t.co/WaBafCOJd2,en,,https://pbs.twimg.com/media/DRPYz-TWkAUQtQe.jpg,,43086,0.421053241
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",Royal Moroccan Navy's HASSAN II (Floreal-class) outbound at Flushing roads https://t.co/VtW0tbOiPn,en,,https://pbs.twimg.com/media/DRLREC5WkAUhkgB.jpg,,43085,0.620821759
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",OLYMPIC ELENA inbound at Flushing roads for Everingen anchorage #offshore #vessel #psv #supplyvessel https://t.co/YtXKW2yb4j,en,"offshore, vessel, psv, supplyvessel",https://pbs.twimg.com/media/DQsTQ03W4AAvpaq.jpg,,43079,0.607893519
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland","Multraship's first Caroussel Rave tug, MULTRATUG 32 seen on yard trials. @Multraship https://t.co/msJ7FvluaQ",en,,https://pbs.twimg.com/media/DQWZL-nW0AAr31S.jpg,,43075,0.353888889
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",Exacty 13 years ago; MULTRATUG 7 at Flushing roads towing fore-/aft part of JOHAN DE WITT. @multraship https://t.co/TXRmK11Ifd,en,,https://pbs.twimg.com/media/DQIHwkSW4AAqYNg.jpg,,43072,0.582476852
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",ROLLDOCK STORM arriving at Flushing East from Antwerp https://t.co/2aSDwIF6Wc,en,,https://pbs.twimg.com/media/DPv1sdJW4AELile.jpg,,43067,0.867326389
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",Exactly 55 years ago; ARES aground at Dishoek (near Flushing) https://t.co/dePKAptQ2O,en,,https://pbs.twimg.com/media/DPkBpD3WAAAc2-D.jpg,,43065,0.573402778
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",FJORD departing Flushing East for Tuzla loaded with GSP SATURN https://t.co/Wguf7jblX6,en,,https://pbs.twimg.com/media/DOhwa_9X4AYCeVe.jpg,,43052,0.705231481
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",ISA &amp; DUTCH POWER seen departing Flushing East towing Damen's DOCK 3 to Rotterdam. https://t.co/XU7rYjvxwm,en,,https://pbs.twimg.com/media/DNj-CFqXUAELs4v.jpg,,43040,0.707731481
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",DP GEZINA outbound at Flushing roads https://t.co/uRkiWwWJXd,en,,https://pbs.twimg.com/media/DNTTBtJXkAA0xfv.jpg,,43037,0.469953704
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland","Back in the eighties they already tried the usage of an additional sail, CAVIMA passing Flushing 08-10-1984. https://t.co/TWWzUdExlf",en,,https://pbs.twimg.com/media/DLoSDyTXUAA9T40.jpg,,43016,0.690115741
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",Flashback 02-10-1986; Smit International's tug EBRO on her way to Flushing East https://t.co/GS4SVXVis5,en,,https://pbs.twimg.com/media/DLKIKCxWkAQYnR5.jpg,,43010,0.834212963
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland","Like going back in time; historical minesweeper MERCUUR arriving at Flushing
@Ex_HrMsMercuur https://t.co/F9W1B7WKSC",en,,https://pbs.twimg.com/media/DIJLrNTW0AUAxha.jpg,,42973,0.369189815
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",ZEUS OF FINLAND arriving at Flushing East. https://t.co/uVQOqyJjLs,en,,https://pbs.twimg.com/media/DGzo0FIWsAAEDow.jpg,,42956,0.756863426
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",Faasse's latest dredger; SCALD (former FUTURA CARRIER) seen at Flushing roads. https://t.co/rydsNxBqLD,en,,https://pbs.twimg.com/media/DGqWYjKXYAAzD7q.jpg,,42954,0.953321759
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",CARL in Multraship colors acting as sterntug for the BARNEY / BODO INSTALLER transport. https://t.co/39RgSyPJEK,en,,https://pbs.twimg.com/media/DGORc0mWsAE_Fj8.jpg,,42949,0.501296296
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",BARNEY arriving at Flushing roads towing BODO INSTALLER. https://t.co/ps29l8cHuS,en,,https://pbs.twimg.com/media/DGORKlUXcAAS4Ws.jpg,,42949,0.500428241
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",PACIFIC DISPATCH arriving at Flushing East towing HMC's H-851 #oudkerkagencies @hmcheerema @Zeelandseaports https://t.co/dHIzD9lQWi,en,oudkerkagencies,https://pbs.twimg.com/media/DGEfT62WAAIEiBK.jpg,,42947,0.601585648
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",CENTAURUS inbound at Flushing roads towing AMT COMMANDER #oudkerkagencies https://t.co/1MAMd6JTNp,en,oudkerkagencies,https://pbs.twimg.com/media/DFxbiHhXYAEbkbX.jpg,,42943,0.900648148
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland","Exactly 16 years ago, the 1st yacht-hull (435/SOLEMAR, now CALYPSO) arrived at the Amels Flushing yard. @AmelsNews https://t.co/5r4AykDe7c",en,,https://pbs.twimg.com/media/DFld6RQXsAAknkn.jpg,,42941,0.579930556
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",YACHT EXPRESS seen on her way to Flushing East #spliethoffgroup #yachtexpress https://t.co/WUZ8lEn2ql,en,"spliethoffgroup, yachtexpress",https://pbs.twimg.com/media/DFhKEyTXsAQPYx9.jpg,,42940,0.740787037
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",RAMBIZ with the THAMES AR jacket on her way to the Hoondert scrapyard. #oudkerk #scaldis #deme #hoondert #thames https://t.co/8LAhHr7ef3,en,"oudkerk, scaldis, deme, hoondert, thames",https://pbs.twimg.com/media/DFAz3vcWsAAVRw7.jpg,,42934,0.45962963
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",Van Oord's SVANEN arriving at Flushing East https://t.co/RbUiXX4KfP,nl,,https://pbs.twimg.com/media/DE4HkZUXcAASdbi.jpg,,42932,0.771770833
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",330m long and almost 300.000 tons; COSRICH LAKE on her way to Hound Point terminal https://t.co/c0PeJHDANn,en,,https://pbs.twimg.com/media/DEx5tMOXoAEPck8.jpg,,42931,0.56462963
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",ST ANNASTRAND looking tiny in front of the CULZEAN ULQ jacket @kotugsmit https://t.co/sVPzgrW4p0,en,,https://pbs.twimg.com/media/DEpUWB5XkAAO82R.jpg,,42929,0.8978125
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",Second CULZEAN jacket on her way; SKANDI SAIGON departed Flushing East 07/07/2017 @maerskoil https://t.co/dJ66rMQtKg,en,,https://pbs.twimg.com/media/DENwvl9XcAEJRUY.jpg,,42924,0.546921296
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",SKANDI SAIGON inbound this morning https://t.co/mZUVVtNMeY,en,,https://pbs.twimg.com/media/DD_ftS6XsAEESiO.jpg,,42921,0.776701389
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",Linehandling for NAVIGATOR CERES at Flushing East https://t.co/873De7bMlS,en,,https://pbs.twimg.com/media/DDoschFXsAIfDbw.jpg,,42917,0.349189815
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",ALP ACE outbound at Flushing roads towing WAGENBORG BARGE 9 to Stavanger. https://t.co/NPa5VExb9L,en,,https://pbs.twimg.com/media/DDQrm-2XkAAdgzC.jpg,,42912,0.686319444
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",ITEA outbound at Flushing roads. https://t.co/7FxSJ4VuOb,en,,https://pbs.twimg.com/media/DCjPqfzXoAArc3a.jpg,,42903,0.864050926
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",Nice to see our image of ENSCO 122 being used by @Multraship at the Offshorewind2017 convention #Offshorewind2017 https://t.co/SWXx7gaU4R,en,Offshorewind2017,https://pbs.twimg.com/media/DBuGDx6XkAQvdrT.jpg,,42893,0.543194444
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",31/05/2008: @Multraship's new MULTRATUG 17 seen arriving at her homeport on her maidentrip. https://t.co/eQ03MU6bB6,en,,https://pbs.twimg.com/media/DBLcpWqWsAATtYM.jpg,,42886,0.815277778
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",Fire-damaged SILVER SKY on her way from Antwerp to the scrapyard at Aliaga in tow of the DIAVLOS PRIDE. https://t.co/sNvnbYNA6T,en,,https://pbs.twimg.com/media/DArUkjGXoAEXOD1.jpg,,42880,0.577199074
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland","19 years ago exactly (23-05-1998): FALCON ARROW aground near the ""Schoone Waardin"" (NE of Flushing). https://t.co/LErp9mZcqp",en,,https://pbs.twimg.com/media/DAia_rlXUAQE6i2.jpg,,42878,0.848611111
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",20-05-1990: 1st OLAU BRITANNIA departing Flushing for the last time accompanied by the new OLAU BRITANNIA. https://t.co/2cJYdpym5S,en,,https://pbs.twimg.com/media/DARsyrwXkAAyONt.jpg,,42875,0.601516204
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland","Really back in time, exactly 51 years ago (11-05-1966): CAPETOWN CASTLE aground at Flushing outerharbour. https://t.co/IGA5lXji3f",en,,https://pbs.twimg.com/media/C_kOfKsXoAEpKGm.jpg,,42866,0.771944444
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",Damen's latest FYS 6911 named GAME CHANGER seen arriving at the Amels premises. https://t.co/feE9fcIBkY,en,,https://pbs.twimg.com/media/C_DFaDTWsAAkeJa.jpg,,42860,0.335891204
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland","BIGROLL BARENTSZ departing Flushing East
#oudkerk #bigroll https://t.co/V35zB8CdE7",en,"oudkerk, bigroll",https://pbs.twimg.com/media/C-5AuS0XcAAY2Zl.jpg,,42858,0.380185185
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",Into the sun; VLIELAND towing AMELS 468 (delivered as VEGA) 23/04/2014. https://t.co/VIA4nK6uqr,en,,https://pbs.twimg.com/media/C-FP4cOXcAANwVZ.jpg,,42848,0.32880787
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland","AMELS launched another LE180 model; yardno 471 to be named LILI.
https://t.co/HDv8NXaS9a https://t.co/22BX2j123t",en,,https://pbs.twimg.com/media/C97-hrKXkAA6KJq.jpg,,42846,0.529074074
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",Really back in time; exactly 45 years ago: UTC's LLOYDSMAN alongside TUNDRA BREEZE at Flushing roads. https://t.co/rKZUPT63mn,en,,https://pbs.twimg.com/media/C9xUBE7XgAA6eHo.jpg,,42844,0.458171296
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",Exactly 5 years ago: SEVEN BOREALIS lifting her 1725 tons J-lay tower aboard. https://t.co/90nKAx8K6q,en,,https://pbs.twimg.com/media/C9Ek2ioW0AMuOKZ.jpg,,42835,0.770277778
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",Back in time; 10/04/2006 GBS DE RUYTER as seen from the UT704 GRANIT https://t.co/qJXMuNYySu,en,,https://pbs.twimg.com/media/C9Ehp8qXoAEsCC9.jpg,,42835,0.760717593
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland","Shipyard Reimerswaal moving it's floating dock
@pzcredactie @omroepzeeland @Rijkswaterstaat @Zeelandseaports @sarens https://t.co/Rlx4whefaX",en,,https://pbs.twimg.com/media/C86fC53XYAA9FP9.jpg,,42833,0.810844907
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland","Heesen's project RUYA seen arriving at Stellendam
#superyacht #heesen https://t.co/f2tSBFddUu",en,"superyacht, heesen",https://pbs.twimg.com/media/C8hKZigXYAIqrs2.jpg,,42828,0.894340278
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",HBMS NASSAU (with pennant P602 instead of P-61) starting North Sea trials. https://t.co/F50p5dzlUo,en,,https://pbs.twimg.com/media/C7oM2qVWkAE7lkL.jpg,,42817,0.833206019
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",Racebank OWF 01 on her way #shl #offshorewind #oudkerk https://t.co/i95s70Td5Z,en,"shl, offshorewind, oudkerk",https://pbs.twimg.com/media/C66H6d-W0AEI68F.jpg,,42808,0.886087963
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland","Back in time, today 37 years ago: ARM-44 on a breakwater. https://t.co/hKolYn3hZO",en,,https://pbs.twimg.com/media/C6lmmnXWgAAalnP.jpg,,42804,0.901273148
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",Second Amels LE242 yacht seen being moved from the building location to the quayside at the Amels premises. https://t.co/26TQjsnBVK,en,,https://pbs.twimg.com/media/C5sXMUwWAAA-ruJ.jpg,,42793,0.787766204
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",RT @gCaptain: Watch: Stricken ‘Tide Carrier’ Rockin’ and Rollin’ Off Norway https://t.co/QQYLb5sEPv https://t.co/UIvLpTLAFg,en,,https://pbs.twimg.com/media/C5XxvvmW8AI3HE3.jpg,,42789,0.830150463
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland","Nice to see our image used by @MarineInsight, too bad some person named Aleesyaqaseh took the credits :-( https://t.co/9k5r7NbANT",en,,https://pbs.twimg.com/media/C5QyQ6RWAAEFdzY.jpg,,42788,0.431712963
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",Back in time; loading Russian fishcarriers aboard the submerged MARINER RANGE 21-02-1988. https://t.co/rytOZcaiLC,en,,https://pbs.twimg.com/media/C5NpeYXWYAUrb2e.jpg,,42787,0.822118056
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",RT @gCaptain: Watch: Heavy Surf Sea Trials with Safehaven Marine’s ‘Thunder Child’ https://t.co/4s04mQpj1c https://t.co/g8yC3jTAzA,en,,https://pbs.twimg.com/media/C45H35IUkAAJqIo.jpg,,42783,0.8415625
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",Today 10 years ago; MATADOR 3 installing the flexlay tower aboard the PERTINACIA https://t.co/UMquBsPBov,en,,https://pbs.twimg.com/media/C4eyQSpWAAIBkJJ.jpg,,42778,0.721805556
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",AMELS #470 seen as DRIFTWOOD while being loaded on a pontoon for launching. @AmelsNews @sytreports @boatint https://t.co/flNZuRaAvL,en,,https://pbs.twimg.com/media/C4ZTqrOWIAEtgu_.jpg,,42777,0.658368056
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland","First Amels Flushing delivered yacht SOLEMAR (#435) emerged as CALYPSO
 @sytreports @boatint #superyacht https://t.co/Hr1ehk3f8Q",en,superyacht,https://pbs.twimg.com/media/C3b1NO0W8AELZCD.jpg,,42765,0.72244213
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",@kotugsmit tugs towing GADWALL to Ghent after SMIT NICOBAR delivered her at Flushing roads from Sept-Isle. https://t.co/PugczekLg8,en,,https://pbs.twimg.com/media/C3GEy0XW8AAYVMC.jpg,,42761,0.496342593
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland","Back in time, exactly 30 years ago the OLYMPIC DREAM caught fire after colliding with the AUGUST THYSSEN. https://t.co/4NTrfwJlSY",en,,https://pbs.twimg.com/media/C3ANJaXWQAEXwzy.jpg,,42760,0.356261574
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",SVS CORNWALLIS on her way to Flushing East from Stellendam. https://t.co/9U6NYfCCzl,en,,https://pbs.twimg.com/media/C10vNz7WQAEhp1e.jpg,,42745,0.702025463
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",1st big one this year; ALEXANDER THE GREAT (almost 300.000 dwt) on her way to Everingen Alfa anchorage. https://t.co/YvZyqy1NGP,en,,https://pbs.twimg.com/media/C1qXXhBXgAEClJ6.jpg,,42743,0.687696759
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",NORNE arriving at Flushing roads from Mukran towing CABLE ENTERPRISE (former SMIT ANAMBAS). https://t.co/06AGYEtTLq,en,,https://pbs.twimg.com/media/C1kCY99XAAAzNFY.jpg,,42742,0.459293981
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",First image in the new year; EN AVANT 10 arriving with HAPO's H-331 at Flushing East. https://t.co/XnUKkdVjBY,en,,https://pbs.twimg.com/media/C1PWuKbXUAAeIv5.jpg,,42738,0.443298611
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",https://t.co/pEtsQC486k,und,,https://pbs.twimg.com/media/C0eacDQXgAA6LPY.jpg,,42728,0.939259259
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",VOS COMMANDER passing Flushing on her final trip; the breakers at Ghent. https://t.co/Qo2jCi0vnI,en,,https://pbs.twimg.com/media/Cyc84kGWEAAQVSR.jpg,,42703,0.800601852
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland","HANJIN HARMONY changed anchorages, seen here at Everingen Alfa for bunkers before heading back to NLRTM anchorage. https://t.co/qvyf8fHiAz",en,,https://pbs.twimg.com/media/CySjXodXUAAS81l.jpg,,42701,0.781053241
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",JUMBO KINETIC for bunkers at Everingen anchorage. https://t.co/qEkxF2gkuU,en,,https://pbs.twimg.com/media/CySiwl8WIAAhUp1.jpg,,42701,0.779201389
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",ASD2609 ICE tugs BISON and ZUBR arriving at Stellendam. #damen https://t.co/sSel4ENmK5,en,damen,https://pbs.twimg.com/media/CwmvQFpXEAEhCWn.jpg,,42680,0.845844907
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland","Back in time, today 23 years ago; transport of the sunken vehicle carrier AYA to Flushing East. https://t.co/cMAzCz8nnO",en,,https://pbs.twimg.com/media/Cwkk5MmWQAABxLK.jpg,,42680,0.42775463
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",Spliethoff's HEMGRACHT (ex HHL AMAZON) inbound for Antwerp. https://t.co/xzDOXN2dgT,de,,https://pbs.twimg.com/media/CwhH0PfWgAAyAGN.jpg,,42679,0.755046296
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland","HERE COMES THE SUN on trials at Flushing roads
#amels #superyacht https://t.co/xlsU0kI31L",en,"amels, superyacht",https://pbs.twimg.com/media/CvyWEH9WgAAQpxz.jpg,,42670,0.672094907
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland","GENE MACHINE seen today at Flushing roads.
@AmelsNews @sytreports https://t.co/xcxOi0AJKU",en,,https://pbs.twimg.com/media/Cvh5AX6WcAAhduF.jpg,,42667,0.477349537
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",Different views; 134m superyacht SERENE arriving at Flushing East. https://t.co/M2fOkLyT7P,en,,https://pbs.twimg.com/media/CugQcbcWgAA5WpE.jpg,,42654,0.732662037
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland","Today exactly 10 years ago, spending a day on board photographing JOHAN DE WITT while performing trials. https://t.co/2DlbdFgysZ",en,,https://pbs.twimg.com/media/CtjJW-OWAAIMwM_.jpg,,42642,0.865451389
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland","Back in time: 12-09-1984, ODIN arriving at Flushing East in tow of UNION FOUR.
@hmcheerema https://t.co/Y8pexsuvca",en,,https://pbs.twimg.com/media/CsLdDh2XgAAgHOU.jpg,,42625,0.837939815
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland","GENE MACHINE (ex ENGELBERG, ex #463) arrived around midnight at the Amels premises together with LA FAMILIA. https://t.co/gstJgocJtG",en,,https://pbs.twimg.com/media/CsK6cDsWcAAfgVB.jpg,,42625,0.73244213
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",Back in time; NOORD-HINDER in tow passing Flushing 02/09/2009. https://t.co/sXA2GAAGim,en,,https://pbs.twimg.com/media/CrTQ32YWcAA5fcK.jpg,,42614,0.926597222
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",Over 45 fishing vessels towards Rotterdam as protest to the new fishing regulations for the Northsea. #EMK https://t.co/IaTmv6DCFj,en,EMK,https://pbs.twimg.com/media/Cq-OXU0XYAYK0GJ.jpg,,42610,0.842662037
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",Back in time again; exactly 6 years ago FJORD at Everingen anchorage loaded with the Halfdan HBD deck. #oudkerk https://t.co/UsgGLjGatS,en,oudkerk,https://pbs.twimg.com/media/CqzEbOjXYAAO6Xe.jpg,,42608,0.675740741
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland","Colombian ARC GLORIA passing Flushing on a trip from Antwerp to Goteborg.
@PortofAntwerp https://t.co/YSmDHH6UVK",en,,https://pbs.twimg.com/media/Cqe9scpWIAIjyUi.jpg,,42604,0.770925926
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",1850 tons VEJA MATE jacket was loaded today aboard the AMT COMMANDER at Flushing East. https://t.co/Aab6pQk2Ce,en,,https://pbs.twimg.com/media/Cp2dHhwWYAAEFj-.jpg,,42596,0.905
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland","Back in time, exactly 13 years this time. 13/08/2003 GRANDE NIGERIA collided with NADA V. https://t.co/DDtzehGzHE",en,,https://pbs.twimg.com/media/CpvVaswXYAAaHiP.jpg,,42595,0.522638889
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland",ALBATROS arriving at Bijleveld harbour today https://t.co/4gVeCDhpr9,en,,https://pbs.twimg.com/media/CpvQGjUWIAAtwkE.jpg,,42595,0.505891204
maritimephoto,http://t.co/0dSqgMG6EJ is a small company involved in maritime photography since 1959.,"near Flushing, Holland","And back in time again, exactly 4 years ago today. DOLWIN Alpha HVDC jacket loaded aboard H404. @HeeremaHFG https://t.co/RXv4TPjbYG",en,,https://pbs.twimg.com/media/CpcysDuXYAQ7OOq.jpg,,42591,0.922164352
